,Tweet,Processed Tweet,polarity,sentiment
658,"MEMZ実行中に東方やる⑨
#MEMZ #exe #Windows11 #youtube #Touhou
#東方 #東方Project #東方紅魔郷 #紅魔郷 #ウイルス 
#Virus #Nyancat
https://t.co/RochtPPIjT",MEMZ実行中に東方やる⑨ #MEMZ #exe #youtube #Touhou #東方 #東方Project #東方紅魔郷 #紅魔郷 #ウイルス #Virus #Nyancat ,0.0,Neutral
661,"RT @windows_latam: ¿Aún no has actualizado tu dispositivo a #Windows11? 

Descubre cómo hacerlo fácil y rápido 👇 https://t.co/WbmEZ0XneT", ¿Aún actualizado tu dispositivo #Windows11? Descubre cómo hacerlo fácil rápido 👇 ,0.0,Neutral
663,"RT @UjjwalMurmu1044: Disable Windows 10 News and Weather from Taskbar.
#technology #tech  #technews #Windows11 #Windows10 #Windows #Microso…", Disable Windows 10 News Weather Taskbar. #technology #tech #technews #Windows10 #Windows #Microso…,0.0,Neutral
664,"Disable Windows 10 News and Weather from Taskbar.
#technology #tech  #technews #Windows11 #Windows10 #Windows… https://t.co/bSFKbmASyq",Disable Windows 10 News Weather Taskbar. #technology #tech #technews #Windows10 #Windows… ,0.0,Neutral
666,RT @tonyburgess1969: Has anyone upgraded from Windows 10 to Windows 11? #Microsoft #Windows11, Has anyone upgraded Windows 10 Windows 11? #Microsoft,0.0,Neutral
667,"ThisIsWin11 v0.94.0- An open source project similar to Power Toys for Win11.  https://t.co/xUjea44tu4

#Windows11… https://t.co/e0eWXKgaT1",ThisIsWin11 v0.94.0- An open source project similar Power Toys Win11.  #Windows11… ,0.0,Neutral
668,"Arf... Taskbar bloquée en bas, obligé de passer par Regedit...
Ca commence mal avec #Windows11","Arf... Taskbar bloquée en bas, obligé de passer par Regedit... Ca commence mal avec",0.0,Neutral
669,"Are you making the most of #Windows11? 💡

🌐New touchscreen shortcuts.
🌐Chat with a single touch.
🌐Snap &amp; arrange yo… https://t.co/7ISetTqjOD",Are making #Windows11? 💡 🌐New touchscreen shortcuts. 🌐Chat single touch. 🌐Snap &amp; arrange yo… ,-0.07142857142857142,Neutral
670,"#Windows11 
ちょっと軽くなった気がする。",ちょっと軽くなった気がする。,0.0,Neutral
671,How to use Remote Desktop in Windows 11 https://t.co/5EgcTUSd1e #Windows11 #RemoteDesktop,How use Remote Desktop Windows 11  #RemoteDesktop,-0.1,Neutral
672,"今のとこ、ここいいなあっていうのが1つも無いな
地味に改悪されててほんと使いづらい。

#Windows11",今のとこ、ここいいなあっていうのが1つも無いな 地味に改悪されててほんと使いづらい。,0.0,Neutral
673,#windows11 ftw,#windows11 ftw,0.0,Neutral
674,"Her:Babe its really cold , you should buy a heater.....
Me:say no more....
Open Android Studio and IntelliJ On my l… https://t.co/2Hr7C4wBhQ","Her:Babe really cold , buy heater..... Me:say more.... Open Android Studio IntelliJ On l… ",-0.033333333333333326,Neutral
675,"Va falloir bosser encore un peu chez @Microsoft
#Windows11 #PSG https://t.co/b8qTHsiOmC",Va falloir bosser encore un peu chez  #PSG ,0.0,Neutral
676,#Repost Windows Media Player : une nouvelle version est en cours de test sur la version Insider de Windows 11 !… https://t.co/bGtHWsyOAX,#Repost Windows Media Player : une nouvelle version est en cours de test sur la version Insider de Windows 11 !… ,0.0,Neutral
677,#Windows11... Day 1: I can't complain.😀. I wish some stuff were different but they might improve them in the future.,#Windows11... Day 1: I can't complain.😀. I wish stuff different might improve future.,0.0,Neutral
678,"¿Aún no has actualizado tu dispositivo a #Windows11? 

Descubre cómo hacerlo fácil y rápido 👇 https://t.co/WbmEZ0XneT",¿Aún actualizado tu dispositivo #Windows11? Descubre cómo hacerlo fácil rápido 👇 ,0.0,Neutral
679,#Microsoft tweaks #Windows11 #StartMenu for Insiders https://t.co/NiGHyrfDpd,#Microsoft tweak #StartMenu Insiders ,0.0,Neutral
680,"Es ist nicht alles Gold was glänzt. Das mussten wir schmerzlich auch von #Windows11 erfahren. Wir verraten euch, we… https://t.co/y9UzYAQWDW","Es ist nicht alles Gold glänzt. Das mussten wir schmerzlich auch von erfahren. Wir verraten euch, we… ",0.0,Neutral
681,"windows11でパワポのプレゼンモードにしたら、発表者用の画面がズレて表示されますね。直るかな？
#Windows11
#surface #pro8",windows11でパワポのプレゼンモードにしたら、発表者用の画面がズレて表示されますね。直るかな？ #surface #pro8,0.0,Neutral
682,@danielverlaan #Surface laptop Go2 gekocht en meteen #windows11 geinstalleerd., #Surface laptop Go2 gekocht en meteen #windows11 geinstalleerd.,0.0,Neutral
684,"RT @canary1975: #ビックカメラのビックビックビックビックジャンボ 
#Windows11 搭載の新型パソコンか、 #Chromebook(#クロームブック、略して #クロブ)が欲しいです!!
#ビックカメラ", #ビックカメラのビックビックビックビックジャンボ 搭載の新型パソコンか、 #Chromebook(#クロームブック、略して #クロブ)が欲しいです!! #ビックカメラ,0.0,Neutral
686,Premier problème avec #Windows11 terminados l'affichage en plein écran du menu démarrer.... Quel dommage https://t.co/A58QVzrvud,Premier problème avec terminados l'affichage en plein écran du menu démarrer.... Quel dommage ,0.0,Neutral
687,"#Windows11-Update: Das sind bekannte #Probleme und Lösungen
https://t.co/aOmM0ZpRnk",#Windows11-Update: Das sind bekannte #Probleme und Lösungen ,0.0,Neutral
688,"#blender  3.0 supporta l'utente nella generazione di contenuti grafici in 3D | https://t.co/3uGoERye5m
#Blender3D… https://t.co/MsG1csAK4h",#blender 3.0 supporta l'utente nella generazione di contenuti grafici 3D |  #Blender3D… ,0.0,Neutral
689,"Из Windows 11 уберут особенность, которая раздражала пользователей https://t.co/YHWAskL3aA #технологии #компьютер… https://t.co/0WSwDdJCwi","Из Windows 11 уберут особенность, которая раздражала пользователей  #технологии #компьютер… ",0.0,Neutral
690,"Vraiment très beau #Windows11 Après, il faut voir sur le long terme l'utilisation, les problèmes, etc...
Mais au pr… https://t.co/Duygh2Mt1P","Vraiment très beau Après, il faut voir sur le long terme l'utilisation, le problèmes, etc... Mais au pr… ",-0.05,Neutral
691,"🎤 #Microsoft, #Windows11'de Erişim Kolaylığı işlevini geliştirdi.

Daha fazlasını öğrenmek için tıklayın: &gt;&gt;… https://t.co/mrUWRiWy8B","🎤 #Microsoft, #Windows11'de Erişim Kolaylığı işlevini geliştirdi. Daha fazlasını öğrenmek için tıklayın: &gt;&gt;… ",0.0,Neutral
692,"#windows11 tip: Universal Media Control. Yeah, you can now control all your media playback from the new Action Cent… https://t.co/0ezNOssO5b","#windows11 tip: Universal Media Control. Yeah, control medium playback new Action Cent… ",0.07878787878787878,Neutral
693,"Newer versions of windows always makes me feel drained.missing those golden days Working on windows 7 
#Windows11",Newer version window always make feel drained.missing golden day Working window 7,0.3,Positive
694,"Я бы слукавил, если бы сказал, что совсем не пользовался линуксом. Но так сложилось, что ничего у меня с ним(с Лину… https://t.co/05YofEd0rS","Я бы слукавил, если бы сказал, что совсем не пользовался линуксом. Но так сложилось, что ничего у меня с ним(с Лину… ",0.0,Neutral
695,"普段使いのWindows10のパソコンが11にアップデートできるようになったけど悩む

順番的にVista、Windows8と同じにおいがする...😑
#Windows11",普段使いのWindows10のパソコンが11にアップデートできるようになったけど悩む 順番的にVista、Windows8と同じにおいがする...😑,0.0,Neutral
697,"RT @vchowdhary: The worst upgrade from Microsoft to Windows 11. How many of you agree ?
#Windows11", The worst upgrade Microsoft Windows 11. How many agree ?,-0.25,Negative
699,"The worst upgrade from Microsoft to Windows 11. How many of you agree ?
#Windows11",The worst upgrade Microsoft Windows 11. How many agree ?,-0.25,Negative
701,"ノートパソコン（#VAIO #SX14）だけ　#Windows11 にしてみました。
やっぱりスタートメニューの中央配置は違和感。
まあすぐに慣れるだろうけども。 https://t.co/R1v8V7pvzs",ノートパソコン（#VAIO #SX14）だけ にしてみました。 やっぱりスタートメニューの中央配置は違和感。 まあすぐに慣れるだろうけども。 ,0.0,Neutral
702,Ça respire #Windows11 https://t.co/4sHSxlvqqO,Ça respire ,0.0,Neutral
703,"Xojo's #Windows IDE is now themed for dark mode &amp; supports dark mode aware Windows apps! https://t.co/NFPzDFWmvL

W… https://t.co/Bx3oeQI2BJ",Xojo's #Windows IDE themed dark mode &amp; support dark mode aware Windows apps!  W… ,0.00416666666666667,Neutral
704,"↔️ Czy wiesz, że konfiguracja #Windows11 pozwala na migrację danych i ustawień z poprzedniego komputera z systemem… https://t.co/ZcEAHgHi9j","↔️ Czy wiesz, że konfiguracja pozwala na migrację danych ustawień z poprzedniego komputera z systemem… ",0.0,Neutral
705,"Ga de uitdaging aan met moderne apparaten. 
Windows 11, aangedreven door het @intel vPro® Platform, maakt het eenvo… https://t.co/6KLybyVZ9w","Ga de uitdaging aan met moderne apparaten. Windows 11, aangedreven door het  vPro® Platform, maakt het eenvo… ",0.0,Neutral
706,"✅ How To Uninstall And Reinstall The Mail App in Windows 11
#mailapp #uninstallmailapp #reinstallmailapp… https://t.co/xSWseldMW1",✅ How To Uninstall And Reinstall The Mail App Windows 11 #mailapp #uninstallmailapp #reinstallmailapp… ,0.0,Neutral
707,"RT @bhaliya_smeet: Valorant What is this behaviour?
My PC storage itself is 1TB and Game is 2.87TB.... like how???😱😱
@playVALORANTsa 
@Play…", Valorant What behaviour? My PC storage 1TB Game 2.87TB.... like how???😱😱  …,-0.4,Negative
708,"Valorant What is this behaviour?
My PC storage itself is 1TB and Game is 2.87TB.... like how???😱😱
@playVALORANTsa… https://t.co/O6jXwMHgUB",Valorant What behaviour? My PC storage 1TB Game 2.87TB.... like how???😱😱 … ,-0.4,Negative
709,"Come aggiungere, rimuovere e modificare le Impostazioni Rapide di Windows 11 In #Windows11 non c'è più il Centro No… https://t.co/1C874Y2mj4","Come aggiungere, rimuovere e modificare le Impostazioni Rapide di Windows 11 In non c'è più il Centro No… ",0.0,Neutral
711,"✂️ Funktionen Klipp &amp; klistra in har fått ett nytt utseende i #Windows11! 

Lär mer här:
 &gt;&gt;… https://t.co/ZHkwZ4yKJF",✂️ Funktionen Klipp &amp; klistra har fått ett nytt utseende #Windows11! Lär mer här: &gt;&gt;… ,0.0,Neutral
712,"✂️ Klip &amp; Indsæt-funktionen har fået et nyt look i #Windows11

Lær mere om det her:
 &gt;&gt; https://t.co/yQjHtNYq3f &lt;&lt;… https://t.co/NjJDbEpJW3",✂️ Klip &amp; Indsæt-funktionen har fået et nyt look Lær mere om det her: &gt;&gt;  &lt;&lt;… ,-0.5,Negative
713,"@intelliCTi now supports #Windows11 as well as these following operating systems:  Windows 10, Windows 8.1 32-bit a… https://t.co/GDRMSM4qCH"," support well following operating systems: Windows 10, Windows 8.1 32-bit a… ",0.0,Neutral
714,"Annoyed by Windows 11 Automatic Updates? Here is how to Disable Updates on Windows 11.

https://t.co/2Gaq6FfS0T… https://t.co/2jM2pcjaHz",Annoyed Windows 11 Automatic Updates? Here Disable Updates Windows 11. … ,-0.4,Negative
716,#windows11 tip: New Action Center. My second favorite feature of Windows 11 is the revamped Action Center. It follo… https://t.co/1jrbyySqd6,#windows11 tip: New Action Center. My second favorite feature Windows 11 revamped Action Center. It follo… ,0.09090909090909091,Neutral
717,In #Windows11 non c'è più il Centro Notifiche così come lo conoscevamo in #Windows10. È stato sostituito dalle Impo… https://t.co/iOz3xrKX7w,In non c'è più il Centro Notifiche così come lo conoscevamo #Windows10. È stato sostituito dalle Impo… ,0.0,Neutral
718,"RT @VertexSolutions: Microsoft releases Windows 11 Enterprise virtual machine for developers.
https://t.co/mWY2N9CTIE
| Article from Comput…", Microsoft release Windows 11 Enterprise virtual machine developers.  | Article Comput…,0.0,Neutral
719,"Microsoft releases Windows 11 Enterprise virtual machine for developers.
https://t.co/mWY2N9CTIE
| Article from Com… https://t.co/f3Ier22rms",Microsoft release Windows 11 Enterprise virtual machine developers.  | Article Com… ,0.0,Neutral
720,"Windows: come velocizzare un PC datato con una chiavetta USB
-
#ChiavettaUSB #Computer #Laptop #Migliorare… https://t.co/ftbUTPGAUX",Windows: come velocizzare un PC datato con una chiavetta USB - #ChiavettaUSB #Computer #Laptop #Migliorare… ,0.0,Neutral
722,RT @comss: Приложение Xbox для инсайдеров теперь отображает рейтинг производительности в Windows #microsoft #xbox #games #windows11 #window…, Приложение Xbox для инсайдеров теперь отображает рейтинг производительности в Windows #microsoft #xbox #games #windows11 #window…,0.0,Neutral
724,"#Windows11, vers une solution plus simple pour choisir son navigateur par défaut ? Pas sur...
https://t.co/wXs9VglMeu","#Windows11, vers une solution plus simple pour choisir son navigateur par défaut ? Pas sur... ",0.0,Neutral
725,Microsoft reveals fix for Outlook search not working in Windows 11 https://t.co/Vyc6lyjk9t #Microsoft #Windows11 #Outlook by @Sofia_W_W,Microsoft reveals fix Outlook search working Windows 11  #Microsoft #Outlook ,0.0,Neutral
726,"RT @GVeridis: mes #airpodsmax se connectent bien a tout, iphone, android, meme la ps4...

#windows11 c'est le seul a les faire  buggué a te…"," me #airpodsmax se connectent bien tout, iphone, android, meme la ps4... #windows11 c'est le seul le faire buggué te…",0.0,Neutral
728,"@MicrosoftStart how come shite algorithms show all dog-whistle, click-bait, sport/celebrity bullshit at the top and… https://t.co/16b4yhrMxu"," come shite algorithm show dog-whistle, click-bait, sport/celebrity bullshit top and… ",0.5,Positive
729,Allow #Windows11 to archive apps you don’t use  https://t.co/hN4L509e0G https://t.co/3yHuwWFlYo,Allow archive apps don’t use  ,0.0,Neutral
730,"Windows11にアップデートなう🔄
とてつもないmac感💻　　

I find Win11 is similar to MAC🍎
Wow😂

#Windows11
#パソコン 
$MSFT https://t.co/KYKMy9rYNM",Windows11にアップデートなう🔄 とてつもないmac感💻 I find Win11 similar MAC🍎 Wow😂 #パソコン $MSFT ,0.0,Neutral
731,#Microsoft #Windows11 is getting some much-needed taskbar and Start menu improvements. A new update currently being… https://t.co/gWqEk2pUYR,#Microsoft getting much-needed taskbar Start menu improvements. A new update currently being… ,0.06818181818181818,Neutral
